address,초등학교,중학교,고등학교,학원,유치원 및 어린이집,병의원 및 약국,보건소,응급의료기관시설,백화점,대형마트,복합쇼핑센터,시장,헬스장,수영장,체육관,공원,영화관,카페,도서관,놀이터,경로당,사회복지관,등산로,산책로,미세먼지,범죄안전등급,경찰관서,여성안심지킴이집
경기도 평택시 진위면 갈곶리,하,0,0,하,중,0,0,0,0,0,0,0,0,0,0,하,0,중,0,0,하,0,최상,중,하,하,0,0
경기도 평택시 진위면 야막리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,최상,중,하,하,0,0
경기도 평택시 진위면 가곡리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,하,최상,0,최상,중,하,하,0,0
경기도 평택시 진위면 견산리,0,0,0,하,하,0,0,0,0,0,0,0,0,0,0,최상,0,0,중,하,상,0,최상,중,하,하,0,0
경기도 평택시 진위면 하북리,0,0,0,하,0,하,0,0,0,0,0,0,0,0,0,상,0,0,0,하,상,0,최상,중,하,하,중,0
경기도 평택시 진위면 신리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,하,0,최상,중,하,하,0,0
경기도 평택시 서탄면 금암리,하,0,0,하,중,0,상,0,0,0,0,0,0,0,0,하,0,중,0,0,중,0,0,0,하,하,중,0
경기도 평택시 서탄면 사리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,하,하,0,0
경기도 평택시 서탄면 수월암리,0,0,0,0,하,하,0,0,0,0,0,0,0,0,0,하,0,중,0,0,중,0,0,0,하,하,0,0
경기도 평택시 서탄면 내천리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,하,하,0,0
경기도 평택시 서탄면 마두리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,중,0,0,0,하,하,0,0
경기도 평택시 서탄면 회화리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,하,0,0,0,하,하,0,0
경기도 평택시 서탄면 적봉리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,하,하,0,0
경기도 평택시 서탄면 장등리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,0,중,0,0,0,하,하,0,0
경기도 평택시 서탄면 금각리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,하,하,0,0
경기도 평택시 서탄면 황구지리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,하,0,0
경기도 평택시 고덕면 당현리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,하,중,0,0,0,하,하,0,0
경기도 평택시 고덕면 두릉리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,중,0,0,0,하,하,0,0
경기도 평택시 고덕면 문곡리,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,상,0,0,0,하,하,0,0
경기도 평택시 고덕면 동청리,0,0,0,0,0,하,상,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,0,0,하,하,0,0
경기도 평택시 고덕면 해창리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,0,하,중,0,0,0,하,하,0,0
경기도 평택시 고덕면 궁리,0,0,0,상,0,하,0,0,0,0,0,0,0,0,0,중,0,중,0,0,상,0,0,0,하,하,0,0
경기도 평택시 고덕면 동고리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,하,하,0,0
경기도 평택시 고덕면 방축리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,0,0,하,하,0,0
경기도 평택시 고덕면 여염리,하,0,0,중,상,중,0,0,0,0,0,0,0,0,0,최상,0,최상,0,최상,0,0,0,0,하,하,0,0
경기도 평택시 고덕면 좌교리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,최상,0,0,0,최상,0,0,0,0,하,하,0,0
경기도 평택시 오성면 숙성리,0,0,0,중,0,하,상,0,0,0,0,0,0,0,0,최상,0,상,중,0,최상,0,상,0,하,하,중,0
경기도 평택시 오성면 교포리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,0,0,중,0,상,0,하,하,0,0
경기도 평택시 오성면 신리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,중,0,0,0,0,상,0,상,0,하,하,0,0
경기도 평택시 오성면 안화리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,상,0,하,하,0,0
경기도 평택시 오성면 양교리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,하,0,0,상,0,상,0,하,하,0,0
경기도 평택시 오성면 죽리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,상,0,상,0,하,하,0,0
경기도 평택시 오성면 길음리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,중,0,0,중,0,상,0,하,하,0,0
경기도 평택시 오성면 당거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,중,0,0,중,0,상,0,하,하,0,0
경기도 평택시 오성면 창내리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,0,하,0,0,상,0,상,0,하,하,0,0
경기도 평택시 현덕면 도대리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,하,상,0,상,0,하,하,중,0
경기도 평택시 현덕면 운정리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,0,0,0,중,중,0,상,0,하,하,0,0
경기도 평택시 현덕면 화양리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,상,0,0,상,0,하,하,0,0
경기도 평택시 현덕면 황산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,상,0,하,하,0,0
경기도 평택시 현덕면 인광리,0,0,0,0,하,0,상,0,0,0,0,0,0,0,0,0,0,하,0,중,상,0,상,0,하,하,0,0
경기도 평택시 현덕면 덕목리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,상,0,0,0,0,상,0,상,0,하,하,0,0
경기도 평택시 현덕면 신왕리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,하,0,0,중,0,상,0,하,하,0,0
경기도 평택시 현덕면 대안리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,상,0,상,0,하,하,0,0
경기도 평택시 현덕면 기산리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,상,0,하,하,0,0
경기도 평택시 현덕면 권관리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,상,0,중,0,하,중,0,상,0,하,하,0,0
경기도 평택시 현덕면 장수리,0,0,0,0,0,0,상,0,0,0,0,0,0,0,0,상,0,0,0,0,하,0,상,0,하,하,0,0
경기도 평택시 현덕면 방축리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,상,0,하,하,0,0
경기도 동두천시 송내동,0,0,0,하,하,0,0,0,0,중,0,0,0,0,0,하,0,상,0,상,상,0,중,0,최상,중,0,0
경기도 동두천시 지행동,0,0,0,최상,상,최상,0,0,0,0,0,0,상,상,중,상,0,최상,중,최상,최상,0,중,0,최상,중,중,0
경기도 동두천시 생연동,중,최상,상,상,최상,최상,상,중,0,중,0,0,하,0,0,상,최상,최상,상,상,최상,0,하,0,최상,중,중,0
경기도 동두천시 광암동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,하,중,0,하,0,최상,중,중,0
경기도 동두천시 걸산동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,최상,중,0,0
경기도 동두천시 보산동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,최상,0,중,0,최상,중,중,0
경기도 동두천시 동두천동,0,0,0,하,하,0,0,0,0,0,0,0,0,0,0,상,0,중,0,중,상,0,중,0,최상,중,중,0
경기도 동두천시 안흥동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,상,0,0,0,최상,중,0,0
경기도 동두천시 상봉암동,0,0,0,0,하,하,0,0,0,0,0,0,0,0,0,중,0,중,0,0,최상,0,상,0,최상,중,0,0
경기도 동두천시 하봉암동,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,상,0,최상,중,0,0
경기도 동두천시 탑동동,0,0,0,0,하,0,0,0,0,0,0,0,0,0,중,0,0,중,0,0,상,0,중,0,최상,중,0,0
경기도 동두천시 상패동,0,0,0,0,0,0,0,0,0,0,0,0,0,중,중,중,0,중,상,중,최상,0,0,0,최상,중,0,0
경기도 안산시 상록구 일동,하,하,0,상,상,상,0,중,0,0,0,0,상,0,0,중,0,최상,상,최상,상,0,하,0,상,하,중,0
경기도 안산시 상록구 이동,중,0,중,상,상,상,0,0,0,0,0,0,최상,0,0,하,0,최상,0,상,상,0,0,0,상,하,중,0
경기도 안산시 상록구 사동,최상,최상,중,최상,최상,최상,0,0,0,0,0,0,중,중,0,최상,0,최상,최상,최상,최상,0,중,0,상,하,중,0
경기도 안산시 상록구 본오동,최상,상,최상,최상,최상,최상,0,중,0,0,중,0,최상,중,0,최상,0,최상,최상,최상,최상,중,0,0,상,하,상,0
경기도 안산시 상록구 팔곡이동,하,0,0,하,중,0,0,0,0,0,0,0,하,0,0,하,0,중,0,0,중,0,0,0,상,하,0,0
경기도 안산시 상록구 양상동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,0,0,상,하,0,0
경기도 안산시 상록구 부곡동,상,하,상,상,상,상,0,0,0,0,0,0,하,0,0,상,0,상,중,최상,최상,중,하,0,상,하,중,0
경기도 안산시 상록구 성포동,상,하,중,상,상,상,0,중,0,중,중,0,하,중,0,상,중,상,중,0,최상,0,상,0,상,하,중,0
경기도 안산시 상록구 월피동,중,중,중,최상,상,상,0,중,0,0,0,0,최상,0,0,하,0,최상,0,최상,최상,0,중,0,상,하,중,0
경기도 안산시 상록구 팔곡일동,0,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,하,0,하,중,0,하,0,상,하,중,0
경기도 안산시 상록구 건건동,중,0,0,상,상,상,0,0,0,0,0,0,하,0,0,상,0,상,중,0,상,0,0,0,상,하,중,0
경기도 안산시 상록구 사사동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,하,0,상,하,0,0
경기도 안산시 상록구 수암동,하,0,0,중,상,중,0,0,0,0,0,0,중,0,0,하,0,상,중,중,중,0,상,0,상,하,중,0
경기도 안산시 상록구 장상동,0,0,0,하,0,0,0,0,0,0,0,0,하,0,0,0,0,하,0,하,상,0,하,0,상,하,0,0
경기도 안산시 상록구 장하동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,0,0,상,하,0,0
경기도 안산시 단원구 고잔동,최상,최상,최상,최상,최상,최상,0,중,상,상,중,0,최상,중,중,최상,최상,최상,최상,최상,최상,0,중,0,상,하,상,0
경기도 안산시 단원구 와동,상,하,상,상,상,상,0,0,0,0,0,0,하,0,0,최상,0,최상,상,최상,최상,중,상,0,상,하,중,0
경기도 안산시 단원구 신길동,상,하,중,상,상,중,0,0,0,중,0,0,하,0,0,중,0,상,상,최상,최상,0,0,0,상,하,중,0
경기도 안산시 단원구 성곡동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,0,중,0,0,0,0,0,0,상,하,0,0
경기도 안산시 단원구 원시동,0,0,0,0,0,하,0,0,0,0,0,0,0,중,0,하,0,상,0,0,0,0,0,0,상,하,중,0
경기도 안산시 단원구 목내동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,0,0,0,0,0,상,하,0,0
경기도 안산시 단원구 초지동,최상,중,중,최상,최상,최상,0,중,0,중,0,0,최상,0,0,최상,0,최상,중,중,최상,중,0,0,상,하,0,0
경기도 안산시 단원구 원곡동,중,중,중,상,상,최상,0,0,0,0,0,0,하,0,0,상,0,최상,최상,상,최상,0,0,0,상,하,상,0
경기도 안산시 단원구 선부동,최상,최상,상,최상,최상,최상,0,상,0,중,0,0,중,0,중,최상,0,최상,최상,최상,최상,중,하,0,상,하,최상,0
경기도 안산시 단원구 대부동동,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,0,0,상,하,0,0
경기도 안산시 단원구 대부북동,하,하,중,하,중,중,0,0,0,0,0,0,0,0,0,하,0,최상,중,0,상,0,0,0,상,하,중,0
경기도 안산시 단원구 대부남동,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,상,0,0,0,상,하,0,0
경기도 안산시 단원구 선감동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,0,0,상,하,0,0
경기도 안산시 단원구 풍도동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,상,하,0,0
경기도 안산시 단원구 화정동,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,0,0,상,하,0,0
경기도 고양시 덕양구 주교동,하,하,0,상,상,상,0,0,0,0,0,0,하,0,0,최상,0,최상,중,중,최상,0,0,0,하,상,0,0
경기도 고양시 덕양구 원당동,0,0,0,0,하,0,0,0,0,0,0,0,0,상,0,0,0,중,0,0,상,0,0,0,하,상,0,0
경기도 고양시 덕양구 신원동,하,하,중,최상,상,상,0,0,0,0,0,0,최상,중,0,상,0,최상,중,중,최상,0,하,0,하,상,0,0
경기도 고양시 덕양구 원흥동,중,0,0,상,상,상,0,0,0,0,0,0,0,상,0,상,0,최상,0,중,최상,0,하,0,하,상,0,0
경기도 고양시 덕양구 도내동,중,하,중,최상,상,상,0,0,0,0,중,0,하,중,0,최상,0,최상,0,하,최상,중,0,0,하,상,중,0
경기도 고양시 덕양구 성사동,중,하,중,최상,최상,최상,0,0,0,0,0,0,하,상,중,최상,0,최상,중,상,최상,중,0,0,하,상,중,0
경기도 고양시 덕양구 북한동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,0,하,상,0,0
경기도 고양시 덕양구 효자동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,최상,최상,하,상,0,0
경기도 고양시 덕양구 지축동,하,하,0,중,상,0,0,0,0,0,0,0,0,중,0,최상,0,상,0,하,중,0,중,중,하,상,0,0
경기도 고양시 덕양구 오금동,0,0,0,0,중,0,0,0,0,0,0,0,0,0,0,상,0,하,0,0,하,0,하,0,하,상,0,0
경기도 고양시 덕양구 삼송동,0,0,0,상,0,상,0,0,0,0,0,0,0,0,0,최상,0,최상,상,중,최상,0,하,0,하,상,중,0
경기도 고양시 덕양구 동산동,중,0,중,상,상,중,0,0,0,0,0,0,하,중,0,하,중,최상,중,상,상,0,중,0,하,상,0,0
경기도 고양시 덕양구 용두동,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,하,0,상,0,중,중,0,상,0,하,상,0,0
경기도 고양시 덕양구 벽제동,0,0,0,0,하,0,0,0,0,0,0,0,0,중,0,하,0,중,0,0,중,0,최상,0,하,상,0,0
경기도 고양시 덕양구 선유동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,하,상,0,0
경기도 고양시 덕양구 고양동,중,하,중,상,상,상,0,0,0,0,0,0,0,0,0,상,0,최상,최상,중,최상,0,중,0,하,상,중,0
경기도 고양시 덕양구 대자동,0,0,0,0,하,0,0,0,0,0,0,0,하,중,0,최상,0,상,0,하,상,0,최상,0,하,상,0,0
경기도 고양시 덕양구 관산동,하,하,중,상,상,상,0,0,0,0,0,0,하,0,0,하,0,상,중,0,최상,0,상,0,하,상,중,0
경기도 고양시 덕양구 내유동,하,0,0,중,중,중,0,0,0,0,0,0,0,0,0,하,0,상,중,0,상,0,상,0,하,상,0,0
경기도 고양시 덕양구 토당동,중,하,중,상,최상,상,0,0,0,0,0,0,상,0,0,하,0,최상,0,상,최상,0,0,0,하,상,0,0
경기도 고양시 덕양구 내곡동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,하,0,하,중,0,0,0,하,상,0,0
경기도 고양시 덕양구 대장동,하,0,0,하,중,하,0,0,0,0,0,0,0,0,0,최상,0,하,0,0,중,0,0,0,하,상,0,0
경기도 고양시 덕양구 화정동,최상,최상,상,최상,최상,최상,0,중,0,상,0,0,최상,상,0,최상,상,최상,상,최상,최상,0,0,0,하,상,중,0
경기도 고양시 덕양구 강매동,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,0,0,하,상,0,0
경기도 고양시 덕양구 행주내동,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,중,0,0,0,하,상,0,0
경기도 고양시 덕양구 행주외동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,0,중,0,0,0,하,상,0,0
경기도 고양시 덕양구 신평동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,하,상,0,0
경기도 고양시 덕양구 행신동,최상,최상,최상,최상,최상,최상,0,0,0,중,0,0,최상,상,중,최상,중,최상,최상,최상,최상,중,0,0,하,상,상,0
경기도 고양시 덕양구 화전동,하,하,0,하,중,하,0,0,0,0,0,0,0,0,0,상,0,상,중,중,상,0,0,0,하,상,중,0
경기도 고양시 덕양구 현천동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,중,0,0,0,하,상,0,0
경기도 고양시 덕양구 덕은동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최상,0,중,중,상,상,0,0,0,하,상,0,0
경기도 고양시 덕양구 향동동,중,하,중,상,상,상,0,0,0,0,0,0,0,0,0,최상,0,중,0,중,0,0,상,0,하,상,0,0
경기도 고양시 일산동구 식사동,상,하,상,최상,최상,상,0,중,0,0,0,0,하,상,0,최상,0,최상,중,상,최상,0,하,0,하,상,0,0
경기도 고양시 일산동구 중산동,최상,중,상,최상,최상,상,0,중,0,0,중,0,최상,중,0,최상,0,최상,중,최상,최상,0,상,0,하,상,중,0
경기도 고양시 일산동구 정발산동,중,하,중,최상,상,상,0,0,0,0,0,0,최상,0,0,0,0,최상,0,상,최상,0,0,0,하,상,0,0
경기도 고양시 일산동구 장항동,중,0,0,최상,상,최상,0,중,상,최상,중,0,최상,중,0,최상,최상,최상,중,하,최상,0,0,0,하,상,중,0
경기도 고양시 일산동구 마두동,최상,상,상,최상,최상,최상,0,중,0,0,0,0,상,상,0,상,0,최상,최상,상,최상,중,0,0,하,상,0,0
경기도 고양시 일산동구 백석동,상,하,상,최상,최상,최상,0,중,0,상,상,0,상,0,중,상,최상,최상,중,상,최상,0,0,0,하,상,중,0
경기도 고양시 일산동구 풍동,상,하,상,최상,최상,상,0,0,0,0,0,0,중,0,0,상,0,최상,중,최상,최상,0,0,0,하,상,중,0
경기도 고양시 일산동구 산황동,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,0,하,상,0,0
경기도 고양시 일산동구 사리현동,하,0,0,중,중,하,0,0,0,0,0,0,0,0,0,0,0,중,중,0,상,0,0,0,하,상,0,0
경기도 고양시 일산동구 지영동,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,하,0,0,0,하,상,0,0
경기도 고양시 일산동구 설문동,0,0,0,하,0,하,0,0,0,0,0,0,0,0,0,0,0,상,0,0,중,0,0,0,하,상,0,0
경기도 고양시 일산동구 문봉동,0,0,0,0,하,0,0,0,0,0,0,0,하,0,0,0,0,중,0,0,중,0,하,0,하,상,0,0
경기도 고양시 일산동구 성석동,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,최상,0,상,0,하,상,0,0
경기도 고양시 일산서구 일산동,최상,상,상,최상,최상,최상,0,0,0,0,0,중,상,중,0,중,0,최상,상,중,최상,중,하,0,하,상,0,0
경기도 고양시 일산서구 주엽동,최상,상,상,최상,최상,최상,0,0,상,중,0,0,상,중,0,상,중,최상,중,최상,최상,상,0,0,하,상,중,0
경기도 고양시 일산서구 탄현동,최상,중,중,최상,최상,최상,0,0,0,0,0,0,최상,중,0,중,0,최상,중,최상,최상,0,상,0,하,상,중,0
경기도 고양시 일산서구 대화동,최상,상,최상,최상,최상,최상,0,중,상,중,상,0,최상,0,0,최상,상,최상,상,최상,최상,0,0,0,하,상,중,0
경기도 고양시 일산서구 덕이동,상,하,최상,상,최상,상,0,0,0,중,0,0,하,중,0,상,최상,최상,중,중,최상,0,0,0,하,상,0,0
경기도 고양시 일산서구 가좌동,중,하,중,상,상,중,0,0,0,0,0,0,하,0,0,하,0,상,중,0,최상,0,0,0,하,상,중,0
경기도 고양시 일산서구 구산동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,0,0,하,상,0,0
경기도 고양시 일산서구 법곳동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,0,상,0,0,0,하,상,0,0
경기도 과천시 관문동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,0,0,0,상,중,하,최상,0,0
경기도 과천시 문원동,0,0,0,0,하,하,0,0,0,0,0,0,0,0,0,하,0,상,중,중,상,0,상,0,하,최상,0,중
경기도 과천시 갈현동,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,하,0,중,중,0,중,0,중,중,하,최상,0,0
경기도 과천시 막계동,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,0,중,0,0,0,0,최상,0,하,최상,0,하
경기도 과천시 과천동,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,상,0,최상,0,중,상,0,최상,중,하,최상,0,상
경기도 과천시 주암동,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,하,0,상,0,하,중,0,하,0,하,최상,0,상
경기도 과천시 중앙동,0,0,0,상,하,중,상,0,0,0,0,0,중,0,0,하,0,상,0,0,상,0,최상,중,하,최상,중,상
경기도 과천시 원문동,0,0,0,상,하,중,0,0,0,0,0,0,0,0,0,중,0,중,0,0,하,0,0,0,하,최상,0,중
경기도 과천시 별양동,중,하,중,최상,상,상,0,0,0,중,0,0,하,0,0,중,0,상,0,0,상,중,0,0,하,최상,중,상
경기도 과천시 부림동,0,0,0,중,하,중,0,0,0,0,0,0,하,0,0,0,0,하,0,0,중,0,0,0,하,최상,0,하
경기도 구리시 갈매동,0,0,0,최상,상,상,상,0,0,0,0,0,하,0,0,최상,0,최상,중,상,최상,중,상,0,상,중,중,0
경기도 구리시 사노동,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,상,0,중,0,상,상,0,0,0,상,중,0,0
경기도 구리시 인창동,중,중,중,최상,최상,최상,상,중,최상,상,중,0,최상,중,중,최상,최상,최상,상,최상,최상,0,상,0,상,중,중,0
경기도 구리시 교문동,하,중,0,최상,최상,상,0,중,0,0,0,0,상,0,0,최상,0,최상,상,최상,최상,0,중,0,상,중,중,0
경기도 구리시 수택동,0,0,0,최상,중,최상,상,0,0,0,0,0,상,중,0,상,0,최상,상,최상,최상,0,0,0,상,중,상,0
경기도 구리시 아천동,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,중,중,0,상,0,상,중,0,0
경기도 구리시 토평동,하,중,상,상,상,중,0,0,0,0,0,0,상,0,0,상,0,상,중,최상,최상,중,0,0,상,중,0,0
경기도 남양주시 호평동,0,0,0,최상,최상,최상,상,0,0,중,0,0,중,중,상,상,최상,최상,중,최상,최상,0,상,0,상,최상,중,0
경기도 남양주시 평내동,0,0,0,최상,상,상,0,0,0,0,0,0,상,상,0,상,0,최상,중,상,최상,0,중,0,상,최상,중,0
경기도 남양주시 금곡동,0,0,0,상,중,상,상,0,0,0,0,0,중,0,0,하,0,최상,0,하,최상,0,하,0,상,최상,중,0
경기도 남양주시 일패동,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,0,0,상,최상,0,0
경기도 남양주시 이패동,0,0,0,0,0,0,0,0,0,0,0,0,0,중,상,0,0,중,0,0,중,0,0,0,상,최상,0,0
경기도 남양주시 삼패동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,0,0,상,최상,0,0
경기도 남양주시 수석동,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,중,0,0,0,상,최상,0,0
경기도 남양주시 지금동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하,0,중,0,0,0,0,최상,0,상,최상,0,0
경기도 남양주시 도농동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,0,0,0,0,상,최상,0,0
경기도 남양주시 별내동,하,중,상,최상,최상,최상,상,0,0,중,0,0,최상,중,0,최상,최상,최상,중,상,최상,0,최상,0,상,최상,중,0
경기도 남양주시 다산동,최상,최상,최상,최상,최상,최상,상,0,0,중,중,0,중,상,0,최상,중,최상,중,최상,최상,0,최상,0,상,최상,상,0
경기도 남양주시 와부읍 덕소리,상,중,중,최상,최상,최상,상,0,0,중,0,0,하,중,중,하,0,최상,중,상,최상,중,최상,0,상,최상,중,0
경기도 남양주시 와부읍 도곡리,중,하,중,최상,상,상,0,0,0,0,0,0,하,0,0,하,0,상,0,하,최상,0,최상,0,상,최상,0,0
경기도 남양주시 와부읍 팔당리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,중,0,최상,0,상,최상,0,0
경기도 남양주시 와부읍 월문리,0,0,0,0,하,0,0,0,0,0,0,0,0,0,0,0,0,상,0,0,상,0,최상,0,상,최상,0,0
경기도 남양주시 와부읍 율석리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,중,0,최상,0,상,최상,0,0
경기도 남양주시 진접읍 장현리,중,중,중,상,최상,최상,0,중,0,0,0,0,중,상,상,중,0,최상,중,상,최상,0,최상,0,상,최상,중,0
경기도 남양주시 진접읍 내각리,하,0,0,중,중,중,0,0,0,0,0,0,하,0,0,0,0,중,0,0,최상,0,최상,0,상,최상,0,0
경기도 남양주시 진접읍 내곡리,0,0,0,0,0,0,0,0,0,0,0,0,중,0,0,0,0,0,0,0,상,0,최상,0,상,최상,0,0
경기도 남양주시 진접읍 연평리,0,0,0,하,0,하,0,0,0,0,0,0,0,0,0,하,0,중,0,0,상,0,최상,0,상,최상,0,0
경기도 남양주시 진접읍 부평리,하,0,0,상,상,하,0,0,0,0,0,0,0,0,0,하,0,상,0,하,최상,중,최상,0,상,최상,0,0
경기도 남양주시 진접읍 팔야리,하,0,0,하,상,중,0,0,0,0,0,0,0,0,0,중,0,상,0,0,상,0,최상,0,상,최상,0,0
경기도 남양주시 진접읍 진벌리,0,0,0,하,0,0,0,0,0,0,0,0,하,0,0,0,0,중,0,0,중,0,최상,0,상,최상,0,0
경기도 남양주시 진접읍 금곡리,최상,중,중,최상,최상,상,상,0,0,0,0,0,하,0,0,최상,중,최상,중,상,최상,0,최상,0,상,최상,중,0
경기도 남양주시 화도읍 마석우리,상,중,중,최상,상,최상,최상,0,0,중,0,0,상,0,0,하,중,최상,0,상,최상,중,최상,0,상,최상,0,0
경기도 남양주시 화도읍 묵현리,하,하,0,상,최상,중,0,0,0,0,0,0,하,0,0,상,0,최상,0,중,최상,0,최상,0,상,최상,중,0
경기도 남양주시 화도읍 가곡리,하,0,0,하,중,하,0,0,0,0,0,0,0,0,0,0,0,중,0,0,상,0,최상,0,상,최상,0,0
